# N Sco 2012
# 2012-06-25T01:28:12.300
# 
#     Wavelength       Flux    Uncertainty       Counts  Uncertainty
# 
       4265.6985  6.43934e-14  1.05888e-15      3789.70      62.3176
       4267.1755  6.33150e-14  1.05136e-15      3732.89      61.9857
       4268.6524  6.06314e-14  1.03106e-15      3581.10      60.8977
       4270.1294  6.03823e-14  1.02478e-15      3572.90      60.6375
       4271.6064  5.98252e-14  1.01627e-15      3546.40      60.2435
       4273.0834  5.80466e-14  1.00483e-15      3447.24      59.6742
       4274.5604  5.53767e-14  9.80197e-16      3294.69      58.3177
       4276.0373  5.40178e-14  9.70075e-16      3219.70      57.8208
       4277.5143  5.30255e-14  9.58307e-16      3166.35      57.2241
       4278.9913  5.35999e-14  9.66159e-16      3206.75      57.8029
       4280.4683  5.34614e-14  9.61753e-16      3204.62      57.6501
       4281.9453  5.40850e-14  9.65052e-16      3248.31      57.9604
       4283.4223  5.58771e-14  9.82181e-16      3362.72      59.1083
       4284.8992  5.66291e-14  9.87183e-16      3414.87      59.5295
       4286.3762  5.90758e-14  1.00254e-15      3568.94      60.5665
       4287.8532  6.22382e-14  1.02928e-15      3766.14      62.2836
       4289.3302  6.60010e-14  1.05792e-15      3999.50      64.1073
       4290.8072  7.02880e-14  1.09311e-15      4265.38      66.3348
       4292.2841  7.42698e-14  1.12095e-15      4513.49      68.1216
       4293.7611  7.50377e-14  1.12649e-15      4566.27      68.5502
       4295.2381  7.79590e-14  1.14126e-15      4750.46      69.5429
       4296.7151  7.88643e-14  1.15135e-15      4811.78      70.2477
       4298.1921  7.87182e-14  1.14640e-15      4809.00      70.0353
       4299.6690  7.60401e-14  1.12811e-15      4651.49      69.0080
       4301.1460  7.45458e-14  1.11279e-15      4566.04      68.1602
       4302.6230  7.42609e-14  1.11511e-15      4554.54      68.3914
       4304.1000  7.42145e-14  1.11441e-15      4558.00      68.4432
       4305.5770  7.54578e-14  1.11889e-15      4640.85      68.8145
       4307.0539  7.53480e-14  1.11949e-15      4640.68      68.9496
       4308.5309  7.68692e-14  1.12603e-15      4741.55      69.4574
       4310.0079  7.74436e-14  1.13400e-15      4784.87      70.0647
       4311.4849  7.54469e-14  1.11785e-15      4670.25      69.1959
       4312.9619  7.50340e-14  1.11381e-15      4653.74      69.0806
       4314.4388  7.34081e-14  1.10141e-15      4561.44      68.4394
       4315.9158  7.07935e-14  1.08268e-15      4407.21      67.4017
       4317.3928  6.95035e-14  1.06807e-15      4334.86      66.6146
       4318.8698  6.46051e-14  1.03369e-15      4036.64      64.5869
       4320.3468  5.91185e-14  9.90162e-16      3700.53      61.9794
       4321.8237  5.33156e-14  9.38827e-16      3343.31      58.8718
       4323.3007  4.82494e-14  8.93382e-16      3031.13      56.1241
       4324.7777  4.83004e-14  8.89795e-16      3039.86      56.0006
       4326.2547  5.34992e-14  9.39033e-16      3373.13      59.2061
       4327.7317  6.63517e-14  1.03799e-15      4190.99      65.5628
       4329.2086  8.41337e-14  1.16519e-15      5323.63      73.7286
       4330.6856  9.57666e-14  1.23891e-15      6070.23      78.5288
       4332.1626  1.01771e-13  1.27903e-15      6461.92      81.2113
       4333.6396  1.04061e-13  1.29035e-15      6618.65      82.0704
       4335.1166  1.02164e-13  1.27955e-15      6508.58      81.5167
       4336.5935  1.01789e-13  1.27301e-15      6495.26      81.2318
       4338.0705  1.03995e-13  1.28672e-15      6646.63      82.2385
       4339.5475  1.09870e-13  1.32401e-15      7032.71      84.7485
       4341.0245  1.15350e-13  1.35513e-15      7393.03      86.8529
       4342.5015  1.20338e-13  1.37811e-15      7720.89      88.4197
       4343.9784  1.26520e-13  1.41576e-15      8125.33      90.9227
       4345.4554  1.37046e-13  1.47356e-15      8809.82      94.7254
       4346.9324  1.41760e-13  1.49615e-15      9121.60      96.2705
       4348.4094  1.46959e-13  1.52010e-15      9465.28      97.9056
       4349.8864  1.42840e-13  1.50077e-15      9209.75      96.7632
       4351.3633  1.30537e-13  1.43386e-15      8425.70      92.5501
       4352.8403  1.20728e-13  1.37694e-15      7801.36      88.9771
       4354.3173  1.07785e-13  1.30221e-15      6972.79      84.2423
       4355.7943  9.98910e-14  1.25433e-15      6469.75      81.2404
       4357.2713  9.69531e-14  1.23617e-15      6287.13      80.1620
       4358.7482  9.69535e-14  1.23525e-15      6294.84      80.2003
       4360.2252  8.79234e-14  1.17476e-15      5715.56      76.3668
       4361.7022  8.21696e-14  1.13746e-15      5348.61      74.0403
       4363.1792  8.01350e-14  1.12244e-15      5223.38      73.1632
       4364.6562  7.91428e-14  1.11688e-15      5165.92      72.9027
       4366.1332  7.72356e-14  1.10203e-15      5049.30      72.0457
       4367.6101  7.40536e-14  1.07983e-15      4849.06      70.7077
       4369.0871  7.13219e-14  1.05568e-15      4677.77      69.2383
       4370.5641  6.67893e-14  1.02001e-15      4387.92      67.0128
       4372.0411  6.60259e-14  1.01447e-15      4345.50      66.7675
       4373.5181  7.02546e-14  1.04923e-15      4632.76      69.1887
       4374.9950  7.40850e-14  1.07483e-15      4895.52      71.0246
       4376.4720  7.48053e-14  1.07316e-15      4954.11      71.0722
       4377.9490  7.00146e-14  1.04339e-15      4647.83      69.2640
       4379.4260  6.61805e-14  1.01179e-15      4404.11      67.3318
       4380.9030  6.42337e-14  9.95079e-16      4284.58      66.3747
       4382.3799  6.58172e-14  1.00631e-15      4400.45      67.2808
       4383.8569  7.02713e-14  1.03783e-15      4709.08      69.5483
       4385.3339  7.12448e-14  1.04210e-15      4785.28      69.9948
       4386.8109  7.19145e-14  1.04711e-15      4841.18      70.4900
       4388.2879  7.71949e-14  1.08216e-15      5208.26      73.0122
       4389.7648  8.30404e-14  1.12356e-15      5615.17      75.9746
       4391.2418  8.83316e-14  1.15385e-15      5986.34      78.1978
       4392.7188  8.73249e-14  1.14808e-15      5930.79      77.9734
       4394.1958  8.98797e-14  1.16013e-15      6117.04      78.9561
       4395.6728  8.59162e-14  1.13560e-15      5859.40      77.4471
       4397.1497  8.13145e-14  1.10346e-15      5556.62      75.4046
       4398.6267  7.77346e-14  1.07965e-15      5323.01      73.9308
       4400.1037  7.81723e-14  1.08204e-15      5364.62      74.2558
       4401.5807  7.51697e-14  1.05556e-15      5169.37      72.5901
       4403.0577  7.50046e-14  1.05683e-15      5168.37      72.8231
       4404.5346  7.75133e-14  1.07379e-15      5351.20      74.1303
       4406.0116  8.06499e-14  1.09292e-15      5577.59      75.5840
       4407.4886  8.48541e-14  1.11728e-15      5877.92      77.3951
       4408.9656  8.47430e-14  1.11788e-15      5878.95      77.5519
       4410.4426  8.49227e-14  1.12016e-15      5899.68      77.8185
       4411.9195  8.35415e-14  1.10887e-15      5811.84      77.1420
       4413.3965  8.25954e-14  1.10049e-15      5753.88      76.6636
       4414.8735  8.08877e-14  1.09174e-15      5642.55      76.1576
       4416.3505  7.95313e-14  1.07962e-15      5555.41      75.4132
       4417.8275  7.84753e-14  1.07006e-15      5488.90      74.8447
       4419.3044  7.61233e-14  1.05484e-15      5331.36      73.8767
       4420.7814  7.30651e-14  1.03426e-15      5123.86      72.5297
       4422.2584  6.95452e-14  1.01084e-15      4883.34      70.9793
       4423.7354  6.49169e-14  9.74489e-16      4564.26      68.5155
       4425.2124  5.87009e-14  9.29449e-16      4132.56      65.4335
       4426.6893  5.06699e-14  8.63053e-16      3571.79      60.8378
       4428.1663  4.50744e-14  8.15422e-16      3181.22      57.5501
       4429.6433  4.07539e-14  7.78374e-16      2879.43      54.9954
       4431.1203  4.27605e-14  7.91499e-16      3024.14      55.9770
       4432.5973  4.63602e-14  8.27284e-16      3281.92      58.5648
       4434.0742  4.95612e-14  8.53772e-16      3511.94      60.4988
       4435.5512  5.19142e-14  8.68644e-16      3682.98      61.6247
       4437.0282  5.03117e-14  8.56932e-16      3573.30      60.8620
       4438.5052  5.13514e-14  8.66481e-16      3651.23      61.6093
       4439.9822  5.45217e-14  8.92064e-16      3881.00      63.4996
       4441.4591  5.35547e-14  8.81207e-16      3816.45      62.7972
       4442.9361  5.27365e-14  8.71777e-16      3762.37      62.1950
       4444.4131  5.26664e-14  8.70047e-16      3761.59      62.1413
       4445.8901  5.11698e-14  8.63273e-16      3658.80      61.7268
       4447.3671  5.31742e-14  8.75211e-16      3805.23      62.6314
       4448.8441  5.63710e-14  9.01740e-16      4037.29      64.5826
       4450.3210  5.85060e-14  9.18004e-16      4193.62      65.8012
       4451.7980  5.77073e-14  9.11022e-16      4139.69      65.3530
       4453.2750  5.54207e-14  8.91308e-16      3978.84      63.9900
       4454.7520  5.69434e-14  9.03343e-16      4091.43      64.9059
       4456.2290  6.21791e-14  9.44847e-16      4471.19      67.9423
       4457.7059  6.98306e-14  9.95444e-16      5025.42      71.6380
       4459.1829  7.54397e-14  1.03765e-15      5433.44      74.7351
       4460.6599  7.85651e-14  1.05710e-15      5663.07      76.1971
       4462.1369  8.09681e-14  1.07015e-15      5840.96      77.1996
       4463.6139  8.10716e-14  1.07315e-15      5853.12      77.4785
       4465.0908  8.19215e-14  1.07833e-15      5919.27      77.9149
       4466.5678  7.83994e-14  1.05172e-15      5668.20      76.0383
       4468.0448  7.82526e-14  1.05184e-15      5661.00      76.0932
       4469.5218  7.74931e-14  1.04991e-15      5609.45      75.9991
       4470.9988  7.58059e-14  1.03690e-15      5490.63      75.1030
       4472.4757  7.23006e-14  1.01238e-15      5239.91      73.3710
       4473.9527  7.34029e-14  1.02056e-15      5323.02      74.0087
       4475.4297  7.36629e-14  1.02221e-15      5345.12      74.1732
       4476.9067  7.62190e-14  1.03967e-15      5533.94      75.4863
       4478.3837  8.37943e-14  1.08720e-15      6089.52      79.0095
       4479.8606  8.72881e-14  1.10629e-15      6349.23      80.4701
       4481.3376  9.10102e-14  1.13130e-15      6626.03      82.3646
       4482.8146  8.87964e-14  1.11571e-15      6470.78      81.3043
       4484.2916  8.69794e-14  1.10327e-15      6344.48      80.4752
       4485.7686  8.54280e-14  1.09513e-15      6237.75      79.9639
       4487.2455  8.61236e-14  1.09668e-15      6295.82      80.1699
       4488.7225  8.80032e-14  1.10947e-15      6440.66      81.1981
       4490.1995  9.18326e-14  1.13200e-15      6728.70      82.9433
       4491.6765  9.58394e-14  1.15534e-15      7030.42      84.7516
       4493.1535  9.59269e-14  1.15554e-15      7044.98      84.8645
       4494.6304  9.91567e-14  1.17218e-15      7290.62      86.1861
       4496.1074  1.06732e-13  1.21632e-15      7856.70      89.5352
       4497.5844  1.11637e-13  1.24312e-15      8227.30      91.6137
       4499.0614  1.12040e-13  1.24359e-15      8266.51      91.7551
       4500.5384  1.08091e-13  1.22152e-15      7984.41      90.2309
       4502.0153  1.07475e-13  1.21643e-15      7947.97      89.9568
       4503.4923  1.08745e-13  1.22473e-15      8051.04      90.6738
       4504.9693  1.11333e-13  1.23664e-15      8251.98      91.6598
       4506.4463  1.14616e-13  1.25380e-15      8505.05      93.0376
       4507.9233  1.17839e-13  1.27132e-15      8754.12      94.4451
       4509.4002  1.23038e-13  1.29487e-15      9150.74      96.3044
       4510.8772  1.26054e-13  1.31213e-15      9386.37      97.7058
       4512.3542  1.26526e-13  1.31260e-15      9432.94      97.8586
       4513.8312  1.25779e-13  1.30867e-15      9388.60      97.6837
       4515.3082  1.24734e-13  1.30381e-15      9321.41      97.4342
       4516.7851  1.24022e-13  1.29908e-15      9278.29      97.1867
       4518.2621  1.20377e-13  1.27908e-15      9014.38      95.7837
       4519.7391  1.17660e-13  1.26426e-15      8819.51      94.7659
       4521.2161  1.17047e-13  1.25887e-15      8783.47      94.4689
       4522.6931  1.20228e-13  1.27695e-15      9032.50      95.9354
       4524.1700  1.22199e-13  1.28523e-15      9191.11      96.6676
       4525.6470  1.23276e-13  1.28861e-15      9282.67      97.0325
       4527.1240  1.23684e-13  1.29010e-15      9324.07      97.2556
       4528.6010  1.22492e-13  1.28279e-15      9244.80      96.8155
       4530.0780  1.14747e-13  1.24330e-15      8670.16      93.9423
       4531.5550  1.08351e-13  1.20718e-15      8196.23      91.3173
       4533.0319  1.02206e-13  1.17262e-15      7741.79      88.8225
       4534.5089  9.71594e-14  1.14278e-15      7369.44      86.6790
       4535.9859  9.82332e-14  1.14787e-15      7460.95      87.1820
       4537.4629  1.04376e-13  1.18348e-15      7938.23      90.0081
       4538.9399  1.08229e-13  1.20468e-15      8242.32      91.7440
       4540.4168  1.11263e-13  1.21931e-15      8484.82      92.9841
       4541.8938  1.11088e-13  1.21845e-15      8482.40      93.0376
       4543.3708  1.13680e-13  1.22885e-15      8691.41      93.9519
       4544.8478  1.16279e-13  1.24473e-15      8901.53      95.2879
       4546.3248  1.19433e-13  1.26018e-15      9153.48      96.5815
       4547.8017  1.22162e-13  1.27373e-15      9373.32      97.7313
       4549.2787  1.21586e-13  1.26993e-15      9339.74      97.5511
       4550.7557  1.20601e-13  1.26346e-15      9274.61      97.1641
       4552.2327  1.20183e-13  1.26002e-15      9251.28      96.9920
       4553.7097  1.23576e-13  1.27689e-15      9521.45      98.3831
       4555.1866  1.22273e-13  1.26925e-15      9429.96      97.8870
       4556.6636  1.20839e-13  1.26113e-15      9328.15      97.3530
       4558.1406  1.18247e-13  1.24581e-15      9136.69      96.2610
       4559.6176  1.17646e-13  1.24359e-15      9098.91      96.1809
       4561.0946  1.19408e-13  1.25227e-15      9243.92      96.9441
       4562.5715  1.18481e-13  1.24777e-15      9180.86      96.6874
       4564.0485  1.17362e-13  1.24188e-15      9101.03      96.3030
       4565.5255  1.15891e-13  1.23345e-15      8993.61      95.7210
       4567.0025  1.16769e-13  1.23843e-15      9067.90      96.1723
       4568.4795  1.17194e-13  1.23948e-15      9106.83      96.3165
       4569.9564  1.21553e-13  1.26110e-15      9451.65      98.0601
       4571.4334  1.25423e-13  1.27999e-15      9758.86      99.5932
       4572.9104  1.31465e-13  1.30892e-15      10235.6      101.910
       4574.3874  1.32384e-13  1.31258e-15      10313.9      102.261
       4575.8644  1.33097e-13  1.31663e-15      10376.2      102.643
       4577.3413  1.35239e-13  1.32536e-15      10551.4      103.405
       4578.8183  1.37561e-13  1.33674e-15      10741.0      104.375
       4580.2953  1.43274e-13  1.36369e-15      11196.0      106.564
       4581.7723  1.47934e-13  1.38419e-15      11569.3      108.252
       4583.2493  1.47531e-13  1.38116e-15      11547.0      108.101
       4584.7262  1.47470e-13  1.38240e-15      11548.2      108.253
       4586.2032  1.46858e-13  1.37936e-15      11505.2      108.062
       4587.6802  1.43418e-13  1.36145e-15      11240.6      106.705
       4589.1572  1.42692e-13  1.35972e-15      11188.5      106.616
       4590.6342  1.40492e-13  1.34806e-15      11020.7      105.747
       4592.1111  1.32525e-13  1.31054e-15      10400.3      102.848
       4593.5881  1.26396e-13  1.27705e-15      9923.58      100.263
       4595.0651  1.14732e-13  1.21621e-15      9011.67      95.5278
       4596.5421  1.02712e-13  1.15308e-15      8071.05      90.6086
       4598.0191  9.40380e-14  1.10430e-15      7392.68      86.8133
       4599.4960  8.25320e-14  1.03778e-15      6490.96      81.6195
       4600.9730  7.57523e-14  9.93606e-16      5960.29      78.1782
       4602.4500  6.93069e-14  9.51457e-16      5455.39      74.8925
       4603.9270  6.70444e-14  9.35936e-16      5279.46      73.7009
       4605.4040  7.00395e-14  9.53915e-16      5517.56      75.1474
       4606.8809  7.48303e-14  9.87799e-16      5897.39      77.8486
       4608.3579  7.87436e-14  1.00938e-15      6208.34      79.5822
       4609.8349  8.05413e-14  1.02060e-15      6352.68      80.4995
       4611.3119  8.34396e-14  1.03935e-15      6583.98      82.0123
       4612.7889  8.46502e-14  1.04783e-15      6682.25      82.7152
       4614.2659  8.86608e-14  1.07110e-15      7001.71      84.5866
       4615.7428  9.30549e-14  1.09631e-15      7353.80      86.6374
       4617.2198  1.01118e-13  1.14092e-15      7997.23      90.2327
       4618.6968  1.04572e-13  1.16105e-15      8276.77      91.8966
       4620.1738  1.06584e-13  1.17058e-15      8442.63      92.7225
       4621.6508  1.07549e-13  1.17422e-15      8526.92      93.0967
       4623.1277  1.12501e-13  1.20034e-15      8927.79      95.2564
       4624.6047  1.16445e-13  1.21979e-15      9249.74      96.8935
       4626.0817  1.18506e-13  1.22987e-15      9423.58      97.7988
       4627.5587  1.19081e-13  1.23400e-15      9479.66      98.2354
       4629.0357  1.16553e-13  1.22025e-15      9289.36      97.2553
       4630.5126  1.13167e-13  1.19909e-15      9030.44      95.6847
       4631.9896  1.08357e-13  1.17525e-15      8657.10      93.8959
       4633.4666  1.08107e-13  1.17370e-15      8647.60      93.8856
       4634.9436  1.08009e-13  1.17100e-15      8649.45      93.7748
       4636.4206  1.08147e-13  1.17196e-15      8670.14      93.9562
       4637.8975  1.05143e-13  1.15462e-15      8438.78      92.6700
       4639.3745  9.66417e-14  1.10829e-15      7765.16      89.0509
       4640.8515  8.90653e-14  1.06535e-15      7164.41      85.6969
       4642.3285  8.28777e-14  1.02531e-15      6674.15      82.5684
       4643.8055  7.79194e-14  9.95585e-16      6281.89      80.2645
       4645.2824  7.55182e-14  9.77563e-16      6095.04      78.8985
       4646.7594  7.29662e-14  9.62700e-16      5895.49      77.7839
       4648.2364  7.30938e-14  9.62570e-16      5911.67      77.8506
       4649.7134  7.31638e-14  9.64498e-16      5922.48      78.0745
       4651.1904  7.33113e-14  9.63816e-16      5939.53      78.0863
       4652.6673  7.39360e-14  9.64386e-16      5994.37      78.1876
       4654.1443  7.74015e-14  9.89904e-16      6279.72      80.3126
       4655.6213  8.09540e-14  1.00905e-15      6572.29      81.9200
       4657.0983  8.26132e-14  1.02077e-15      6710.74      82.9179
       4658.5753  8.42081e-14  1.02987e-15      6843.93      83.7020
       4660.0522  8.42763e-14  1.02987e-15      6852.58      83.7393
       4661.5292  8.45199e-14  1.03007e-15      6875.28      83.7911
       4663.0062  8.53032e-14  1.03431e-15      6941.91      84.1712
       4664.4832  8.28251e-14  1.02012e-15      6743.08      83.0514
       4665.9602  7.93044e-14  9.96158e-16      6459.77      81.1424
       4667.4371  7.63219e-14  9.80275e-16      6220.02      79.8897
       4668.9141  7.45651e-14  9.68796e-16      6079.97      78.9948
       4670.3911  6.96844e-14  9.37862e-16      5684.92      76.5117
       4671.8681  6.96551e-14  9.35368e-16      5685.46      76.3475
       4673.3451  6.53197e-14  9.07680e-16      5334.33      74.1257
       4674.8220  6.48332e-14  9.03829e-16      5297.33      73.8492
       4676.2990  6.16406e-14  8.81860e-16      5039.15      72.0925
       4677.7760  5.78924e-14  8.54812e-16      4735.31      69.9193
       4679.2530  5.50914e-14  8.34794e-16      4509.10      68.3260
       4680.7300  5.26351e-14  8.16392e-16      4311.37      66.8711
       4682.2069  5.10807e-14  8.03727e-16      4187.26      65.8842
       4683.6839  5.03159e-14  7.96760e-16      4128.94      65.3826
       4685.1609  5.01929e-14  7.95645e-16      4123.99      65.3723
       4686.6379  5.07420e-14  7.99548e-16      4174.29      65.7749
       4688.1149  5.09094e-14  8.00077e-16      4193.28      65.9003
       4689.5918  5.05855e-14  7.97918e-16      4171.89      65.8059
       4691.0688  5.11942e-14  8.01553e-16      4227.60      66.1921
       4692.5458  4.99367e-14  7.93576e-16      4129.15      65.6189
       4694.0228  5.07602e-14  7.94554e-16      4202.78      65.7865
       4695.4998  5.04136e-14  7.91061e-16      4179.66      65.5848
       4696.9768  5.23975e-14  8.06000e-16      4349.99      66.9133
       4698.4537  5.27932e-14  8.11608e-16      4388.89      67.4720
       4699.9307  5.49810e-14  8.26334e-16      4577.20      68.7927
       4701.4077  5.43092e-14  8.19671e-16      4528.48      68.3469
       4702.8847  5.45241e-14  8.20782e-16      4554.37      68.5594
       4704.3617  5.38200e-14  8.14191e-16      4503.76      68.1330
       4705.8386  5.28443e-14  8.07443e-16      4430.60      67.6981
       4707.3156  5.41846e-14  8.16537e-16      4551.72      68.5923
       4708.7926  5.38557e-14  8.12045e-16      4532.78      68.3460
       4710.2696  5.36586e-14  8.10937e-16      4524.88      68.3840
       4711.7466  5.16816e-14  7.95716e-16      4366.66      67.2312
       4713.2235  5.24404e-14  7.99972e-16      4439.69      67.7270
       4714.7005  5.30698e-14  8.04538e-16      4500.97      68.2347
       4716.1775  5.26021e-14  7.98961e-16      4468.43      67.8700
       4717.6545  5.36581e-14  8.07352e-16      4565.42      68.6923
       4719.1315  5.86634e-14  8.42494e-16      4999.25      71.7968
       4720.6084  6.16805e-14  8.62400e-16      5264.94      73.6130
       4722.0854  6.21962e-14  8.65740e-16      5318.05      74.0246
       4723.5624  6.38878e-14  8.75797e-16      5474.13      75.0413
       4725.0394  6.42728e-14  8.78041e-16      5520.62      75.4181
       4726.5164  6.53093e-14  8.82723e-16      5625.02      76.0280
       4727.9933  6.68556e-14  8.90989e-16      5775.22      76.9667
       4729.4703  6.67273e-14  8.88664e-16      5781.96      77.0034
       4730.9473  6.61122e-14  8.81788e-16      5747.05      76.6527
       4732.4243  6.57513e-14  8.79776e-16      5733.34      76.7142
       4733.9013  6.36713e-14  8.64497e-16      5568.22      75.6025
       4735.3782  6.18270e-14  8.49797e-16      5422.35      74.5288
       4736.8552  6.09668e-14  8.44147e-16      5361.63      74.2372
       4738.3322  5.98981e-14  8.35243e-16      5282.10      73.6558
       4739.8092  5.78164e-14  8.20155e-16      5112.51      72.5237
       4741.2862  5.31413e-14  7.86406e-16      4711.97      69.7296
       4742.7631  5.11576e-14  7.70725e-16      4548.36      68.5243
       4744.2401  4.97620e-14  7.60111e-16      4435.96      67.7589
       4745.7171  4.76829e-14  7.43389e-16      4261.60      66.4395
       4747.1941  4.67022e-14  7.33623e-16      4184.73      65.7358
       4748.6711  4.65114e-14  7.32387e-16      4178.37      65.7942
       4750.1480  4.73904e-14  7.39802e-16      4268.30      66.6315
       4751.6250  4.92143e-14  7.51810e-16      4443.68      67.8827
       4753.1020  5.09840e-14  7.62788e-16      4614.45      69.0382
       4754.5790  5.20495e-14  7.70474e-16      4720.38      69.8745
       4756.0560  5.22224e-14  7.70768e-16      4743.91      70.0170
       4757.5329  5.23684e-14  7.69281e-16      4763.65      69.9772
       4759.0099  5.18758e-14  7.66001e-16      4724.23      69.7583
       4760.4869  5.27055e-14  7.71926e-16      4804.45      70.3661
       4761.9639  5.22578e-14  7.69801e-16      4767.61      70.2308
       4763.4409  5.08790e-14  7.60099e-16      4645.31      69.3977
       4764.9178  5.10605e-14  7.59112e-16      4665.53      69.3620
       4766.3948  5.13179e-14  7.61727e-16      4693.87      69.6726
       4767.8718  5.37002e-14  7.78146e-16      4917.38      71.2556
       4769.3488  5.40910e-14  7.80247e-16      4958.86      71.5300
       4770.8258  5.43439e-14  7.80679e-16      4987.78      71.6521
       4772.3028  5.44643e-14  7.82425e-16      5004.59      71.8951
       4773.7797  5.48414e-14  7.84599e-16      5045.06      72.1780
       4775.2567  5.48373e-14  7.83991e-16      5050.50      72.2052
       4776.7337  5.44635e-14  7.81082e-16      5021.85      72.0203
       4778.2107  5.38601e-14  7.75725e-16      4971.95      71.6088
       4779.6877  5.33481e-14  7.71892e-16      4930.36      71.3371
       4781.1646  5.40017e-14  7.75473e-16      4996.51      71.7508
       4782.6416  5.38074e-14  7.73259e-16      4984.28      71.6284
       4784.1186  5.33935e-14  7.69672e-16      4951.65      71.3784
       4785.5956  5.30299e-14  7.67922e-16      4923.61      71.2984
       4787.0726  5.30007e-14  7.67074e-16      4926.59      71.3020
       4788.5495  5.26701e-14  7.64073e-16      4901.53      71.1054
       4790.0265  5.14509e-14  7.54976e-16      4793.61      70.3402
       4791.5035  5.11075e-14  7.52442e-16      4767.14      70.1853
       4792.9805  5.46928e-14  7.75680e-16      5107.48      72.4366
       4794.4575  5.88329e-14  8.05213e-16      5500.46      75.2817
       4795.9344  6.08241e-14  8.17707e-16      5693.02      76.5359
       4797.4114  6.13443e-14  8.20193e-16      5746.78      76.8364
       4798.8884  6.34934e-14  8.34525e-16      5952.71      78.2394
       4800.3654  6.61775e-14  8.51616e-16      6209.11      79.9028
       4801.8424  6.77239e-14  8.60215e-16      6358.98      80.7705
       4803.3193  6.81289e-14  8.61164e-16      6401.83      80.9205
       4804.7963  6.72373e-14  8.56341e-16      6322.81      80.5280
       4806.2733  6.61479e-14  8.50169e-16      6225.06      80.0079
       4807.7503  6.44290e-14  8.38719e-16      6067.87      78.9899
       4809.2273  6.53572e-14  8.44113e-16      6159.93      79.5579
       4810.7042  6.91201e-14  8.67039e-16      6519.50      81.7803
       4812.1812  7.40843e-14  8.96159e-16      6993.02      84.5909
       4813.6582  7.56282e-14  9.05673e-16      7144.14      85.5535
       4815.1352  7.40051e-14  8.95685e-16      6996.10      84.6740
       4816.6122  7.14519e-14  8.80603e-16      6759.85      83.3111
       4818.0891  6.90182e-14  8.65041e-16      6534.54      81.9007
       4819.5661  6.66307e-14  8.49672e-16      6313.27      80.5065
       4821.0431  6.56804e-14  8.43352e-16      6227.94      79.9682
       4822.5201  6.72133e-14  8.52344e-16      6378.12      80.8821
       4823.9971  7.05425e-14  8.72614e-16      6699.11      82.8684
       4825.4740  7.65033e-14  9.07747e-16      7270.69      86.2701
       4826.9510  8.27406e-14  9.43028e-16      7869.43      89.6910
       4828.4280  8.79806e-14  9.71692e-16      8374.15      92.4874
       4829.9050  9.23391e-14  9.94831e-16      8795.67      94.7616
       4831.3820  9.54969e-14  1.01080e-15      9103.37      96.3555
       4832.8589  9.60508e-14  1.01369e-15      9163.12      96.7044
       4834.3359  9.51869e-14  1.00890e-15      9087.60      96.3208
       4835.8129  9.50519e-14  1.00780e-15      9081.61      96.2886
       4837.2899  9.25451e-14  9.94061e-16      8849.06      95.0510
       4838.7669  8.87399e-14  9.73521e-16      8491.88      93.1602
       4840.2438  8.57561e-14  9.56967e-16      8213.12      91.6516
       4841.7208  8.49061e-14  9.52361e-16      8138.42      91.2858
       4843.1978  9.24539e-14  9.91331e-16      8869.20      95.0995
       4844.6748  1.12642e-13  1.09052e-15      10814.8      104.701
       4846.1518  1.47513e-13  1.24435e-15      14174.7      119.571
       4847.6287  1.96240e-13  1.43244e-15      18873.0      137.762
       4849.1057  2.48101e-13  1.61033e-15      23881.1      155.003
       4850.5827  2.86913e-13  1.73173e-15      27640.8      166.833
       4852.0597  3.08457e-13  1.79480e-15      29742.5      173.061
       4853.5367  3.14167e-13  1.81067e-15      30319.6      174.744
       4855.0137  3.11248e-13  1.80134e-15      30064.3      173.996
       4856.4906  3.07340e-13  1.78907e-15      29712.9      172.964
       4857.9676  2.98019e-13  1.76112e-15      28836.1      170.404
       4859.4446  2.84383e-13  1.72004e-15      27538.1      166.559
       4860.9216  2.71137e-13  1.67926e-15      26275.8      162.736
       4862.3986  2.62981e-13  1.65372e-15      25504.8      160.383
       4863.8755  2.64836e-13  1.65836e-15      25704.2      160.956
       4865.3525  2.74530e-13  1.68729e-15      26665.4      163.889
       4866.8295  2.90785e-13  1.73554e-15      28265.8      168.704
       4868.3065  3.11430e-13  1.79466e-15      30295.0      174.579
       4869.7835  3.25236e-13  1.83366e-15      31660.2      178.498
       4871.2604  3.21806e-13  1.82346e-15      31347.2      177.624
       4872.7374  3.04315e-13  1.77272e-15      29663.1      172.797
       4874.2144  2.79518e-13  1.69841e-15      27264.2      165.663
       4875.6914  2.49387e-13  1.60398e-15      24341.5      156.557
       4877.1684  2.20645e-13  1.50944e-15      21550.1      147.425
       4878.6453  1.93970e-13  1.41506e-15      18956.9      138.296
       4880.1223  1.67667e-13  1.31622e-15      16396.8      128.719
       4881.5993  1.45828e-13  1.22757e-15      14270.1      120.125
       4883.0763  1.26768e-13  1.14516e-15      12412.5      112.129
       4884.5533  1.11611e-13  1.07613e-15      10935.2      105.435
       4886.0302  1.01974e-13  1.02986e-15      9997.14      100.964
       4887.5072  9.95996e-14  1.01700e-15      9770.36      99.7640
       4888.9842  9.91730e-14  1.01443e-15      9734.84      99.5770
